name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry
,318,257,,,residential,0,-111.9091222,33.3962279,POINT (-111.9091222 33.3962279)
,319,258,,,residential,0,-111.8958576,33.3322365,POINT (-111.8958576 33.3322365)
,320,259,,,residential,0,-111.9306933,33.4576658,POINT (-111.9306933 33.4576658)
,321,260,,,residential,0,-111.933757,33.3877519,POINT (-111.933757 33.3877519)
,322,261,,turning_circle,residential,0,-111.9340402,33.3872216,POINT (-111.9340402 33.3872216)
,323,262,,,residential,0,-111.9277064,33.4186462,POINT (-111.9277064 33.4186462)
,324,,,,tertiary,0,-111.9521629,33.4079267,POINT (-111.9521629 33.4079267)
,325,263,,,residential,0,-111.9246401,33.3719823,POINT (-111.9246401 33.3719823)
,326,264,,turning_circle,residential,0,-111.9239447,33.3615716,POINT (-111.9239447 33.3615716)
,327,,,traffic_signals,motorway,0,-111.9781079,33.4218308,POINT (-111.9781079 33.4218308)
,328,,,,tertiary,0,-111.9249529,33.4345478,POINT (-111.9249529 33.4345478)
,329,,,,tertiary,0,-111.9250667,33.434178,POINT (-111.9250667 33.434178)
,330,,,,tertiary,0,-111.9254456,33.4340465,POINT (-111.9254456 33.4340465)
,331,,,traffic_signals,primary,0,-111.9262552,33.4340423,POINT (-111.9262552 33.4340423)
,332,,,,motorway,0,-111.9714481,33.3345625,POINT (-111.9714481 33.3345625)
,333,,,,tertiary,0,-111.9248761,33.434197,POINT (-111.9248761 33.434197)
,334,265,,,residential,0,-111.9631262,33.3284693,POINT (-111.9631262 33.3284693)
,335,266,,,residential,0,-111.9505051,33.3892285,POINT (-111.9505051 33.3892285)
,336,267,,,residential,1,-111.9635659,33.3285109,POINT (-111.9635659 33.3285109)
,337,268,,,residential,1,-111.9635645,33.3284234,POINT (-111.9635645 33.3284234)
,338,269,,,residential,0,-111.94993,33.3869926,POINT (-111.94993 33.3869926)
,339,270,,turning_circle,residential,0,-111.9500673,33.3864264,POINT (-111.9500673 33.3864264)
,340,271,,,residential,0,-111.9275446,33.4549988,POINT (-111.9275446 33.4549988)
,341,272,,,residential,0,-111.9274828,33.4582924,POINT (-111.9274828 33.4582924)
,342,,,motorway_junction,motorway,0,-111.9100072,33.3855742,POINT (-111.9100072 33.3855742)
,343,273,,,residential,0,-111.9557238,33.3258985,POINT (-111.9557238 33.3258985)
,344,274,,,residential,0,-111.9558869,33.3251814,POINT (-111.9558869 33.3251814)
,345,275,,,residential,0,-111.9560414,33.3244283,POINT (-111.9560414 33.3244283)
,346,276,,,residential,0,-111.9309214,33.3579512,POINT (-111.9309214 33.3579512)
,347,277,,,residential,0,-111.9556206,33.3928475,POINT (-111.9556206 33.3928475)
,348,,,,tertiary,0,-111.9097584,33.3535099,POINT (-111.9097584 33.3535099)
,349,278,,,residential,0,-111.9556206,33.3923387,POINT (-111.9556206 33.3923387)
,350,279,,,residential,0,-111.9291763,33.3579655,POINT (-111.9291763 33.3579655)
,351,280,,,residential,0,-111.9183728,33.3373222,POINT (-111.9183728 33.3373222)
,352,281,,,residential,0,-111.9551399,33.3897087,POINT (-111.9551399 33.3897087)
,353,282,,,residential,0,-111.9551914,33.3904182,POINT (-111.9551914 33.3904182)
,354,283,,,residential,0,-111.9338794,33.3969636,POINT (-111.9338794 33.3969636)
,355,284,,turning_circle,residential,0,-111.9338794,33.3971858,POINT (-111.9338794 33.3971858)
,356,285,,,residential,0,-111.9551828,33.3911491,POINT (-111.9551828 33.3911491)
,357,286,,turning_circle,residential,0,-111.9191453,33.3377596,POINT (-111.9191453 33.3377596)
,358,287,,,residential,0,-111.9101051,33.3379575,POINT (-111.9101051 33.3379575)
,359,288,,,residential,0,-111.9090151,33.3378643,POINT (-111.9090151 33.3378643)
,360,,,,secondary,0,-111.9645674,33.430715,POINT (-111.9645674 33.430715)
,361,,,crossing,secondary,0,-111.8977335,33.4075573,POINT (-111.8977335 33.4075573)
,362,289,,,residential,0,-111.9552086,33.3865984,POINT (-111.9552086 33.3865984)
,363,290,,,residential,0,-111.9081225,33.3378715,POINT (-111.9081225 33.3378715)
,364,291,,,residential,0,-111.9569264,33.3714005,POINT (-111.9569264 33.3714005)
,365,292,,,residential,0,-111.9564543,33.3720528,POINT (-111.9564543 33.3720528)
,366,293,,,residential,0,-111.9226315,33.3588474,POINT (-111.9226315 33.3588474)
,367,294,,,residential,0,-111.9217217,33.3589478,POINT (-111.9217217 33.3589478)
,368,295,,,residential,0,-111.9208205,33.3590338,POINT (-111.9208205 33.3590338)
,369,296,,,residential,0,-111.9144074,33.3372863,POINT (-111.9144074 33.3372863)
,370,297,,,residential,0,-111.9558304,33.3726506,POINT (-111.9558304 33.3726506)
,371,298,,,residential,0,-111.9198935,33.3590266,POINT (-111.9198935 33.3590266)
,372,299,,,residential,0,-111.9189923,33.3590266,POINT (-111.9189923 33.3590266)
,373,300,,,residential,0,-111.9581995,33.3707565,POINT (-111.9581995 33.3707565)
,374,301,,,residential,0,-111.9180825,33.3590482,POINT (-111.9180825 33.3590482)
,375,302,,,residential,0,-111.9572792,33.3716094,POINT (-111.9572792 33.3716094)
,376,303,,,residential,0,-111.9485796,33.4186498,POINT (-111.9485796 33.4186498)
,377,304,,,residential,0,-111.9485776,33.4179322,POINT (-111.9485776 33.4179322)
,378,305,,,residential,0,-111.9161942,33.35955,POINT (-111.9161942 33.35955)
,379,306,,,residential,0,-111.9171727,33.3592059,POINT (-111.9171727 33.3592059)
,380,307,,,residential,0,-111.9485765,33.417801,POINT (-111.9485765 33.417801)
,381,308,,,residential,0,-111.9275477,33.4548513,POINT (-111.9275477 33.4548513)
,382,309,,,residential,0,-111.9154818,33.3596934,POINT (-111.9154818 33.3596934)
,383,310,,,residential,0,-111.9485685,33.4168387,POINT (-111.9485685 33.4168387)
,384,311,,,residential,0,-111.9485672,33.4160819,POINT (-111.9485672 33.4160819)
,385,312,,,residential,0,-111.9485652,33.415209,POINT (-111.9485652 33.415209)
,386,313,,,residential,0,-111.9485063,33.4145698,POINT (-111.9485063 33.4145698)
,387,314,,,residential,0,-111.9086091,33.3603455,POINT (-111.9086091 33.3603455)
,388,315,,,residential,0,-111.9518796,33.3809476,POINT (-111.9518796 33.3809476)
,389,316,,,residential,0,-111.9334692,33.4505218,POINT (-111.9334692 33.4505218)
,390,317,,turning_circle,residential,0,-111.933699,33.4508524,POINT (-111.933699 33.4508524)
,391,318,,,residential,0,-111.9518366,33.3814278,POINT (-111.9518366 33.3814278)
,392,319,,,residential,0,-111.8962446,33.400612,POINT (-111.8962446 33.400612)
,393,320,,,residential,0,-111.8944937,33.400612,POINT (-111.8944937 33.400612)
,394,321,,,residential,0,-111.9518195,33.3821804,POINT (-111.9518195 33.3821804)
,395,322,,,residential,0,-111.8936783,33.4006192,POINT (-111.8936783 33.4006192)
,396,323,,turning_circle,residential,0,-111.951709,33.3827601,POINT (-111.951709 33.3827601)
,397,324,,,residential,0,-111.9482108,33.3675899,POINT (-111.9482108 33.3675899)
,398,325,,,residential,0,-111.892015,33.4006126,POINT (-111.892015 33.4006126)
,399,326,,,residential,0,-111.9515409,33.3758701,POINT (-111.9515409 33.3758701)
,400,327,,turning_circle,residential,0,-111.9516348,33.3752205,POINT (-111.9516348 33.3752205)
,401,328,,,residential,0,-111.8962532,33.4002322,POINT (-111.8962532 33.4002322)
,402,329,,,residential,0,-111.9494616,33.4138146,POINT (-111.9494616 33.4138146)
,403,330,,,residential,0,-111.8973054,33.4002384,POINT (-111.8973054 33.4002384)
,404,,,,tertiary,0,-111.9003419,33.3677437,POINT (-111.9003419 33.3677437)
,405,331,,,residential,0,-111.9494616,33.4144373,POINT (-111.9494616 33.4144373)
,406,332,,,residential,0,-111.9355586,33.3368738,POINT (-111.9355586 33.3368738)
,407,333,,,residential,0,-111.9365714,33.336881,POINT (-111.9365714 33.336881)
,408,334,,,residential,0,-111.8997258,33.4002384,POINT (-111.8997258 33.4002384)
,409,335,,,residential,0,-111.9005361,33.4002251,POINT (-111.9005361 33.4002251)
,410,336,,,residential,0,-111.9011592,33.4002313,POINT (-111.9011592 33.4002313)
,411,337,,,residential,0,-111.9021891,33.4002169,POINT (-111.9021891 33.4002169)
,412,338,,,residential,0,-111.9031934,33.4001524,POINT (-111.9031934 33.4001524)
,413,339,,,residential,0,-111.9041153,33.4001463,POINT (-111.9041153 33.4001463)
,414,340,,,residential,0,-111.9063213,33.4001518,POINT (-111.9063213 33.4001518)
,415,341,,,residential,0,-111.9073825,33.4001524,POINT (-111.9073825 33.4001524)
,416,,,turning_circle,tertiary,0,-111.9002132,33.3675143,POINT (-111.9002132 33.3675143)
,417,342,,,residential,0,-111.9084576,33.400148,POINT (-111.9084576 33.400148)
,418,343,,traffic_signals,residential,0,-111.9091331,33.4001487,POINT (-111.9091331 33.4001487)
,419,344,,,residential,0,-111.9186841,33.4184064,POINT (-111.9186841 33.4184064)
,420,345,,,residential,0,-111.909674,33.400147,POINT (-111.909674 33.400147)
,421,346,,,residential,0,-111.9057239,33.4175096,POINT (-111.9057239 33.4175096)
,422,347,,,residential,0,-111.9057314,33.4161425,POINT (-111.9057314 33.4161425)
,423,,,traffic_signals,trunk,0,-111.9783335,33.4093355,POINT (-111.9783335 33.4093355)
,424,,,,secondary,0,-111.9091914,33.3842909,POINT (-111.9091914 33.3842909)
,425,348,,,residential,0,-111.9106696,33.3998786,POINT (-111.9106696 33.3998786)
,426,,,,tertiary,0,-111.9362293,33.365898,POINT (-111.9362293 33.365898)
,427,,,traffic_signals,motorway,0,-111.9092721,33.3851859,POINT (-111.9092721 33.3851859)
,428,349,,,residential,0,-111.9116133,33.3995853,POINT (-111.9116133 33.3995853)
,429,350,,,residential,0,-111.9127316,33.3992751,POINT (-111.9127316 33.3992751)
,430,351,,,residential,0,-111.9133634,33.3991494,POINT (-111.9133634 33.3991494)
,431,352,,,residential,0,-111.9161644,33.3991081,POINT (-111.9161644 33.3991081)
,432,353,,,residential,0,-111.8928345,33.4200216,POINT (-111.8928345 33.4200216)
,433,354,,,residential,0,-111.8921979,33.420026,POINT (-111.8921979 33.420026)
,434,355,,turning_circle,residential,0,-111.9167437,33.3992226,POINT (-111.9167437 33.3992226)
,435,,,,secondary,0,-111.8949131,33.3564072,POINT (-111.8949131 33.3564072)
,436,,,,secondary,0,-111.8939909,33.3564095,POINT (-111.8939909 33.3564095)
,437,356,,turning_circle,residential,0,-111.9021977,33.4004391,POINT (-111.9021977 33.4004391)
,438,,,,primary,0,-111.9465486,33.4218985,POINT (-111.9465486 33.4218985)
,439,,,,primary,0,-111.9481922,33.4219049,POINT (-111.9481922 33.4219049)
,440,,,,primary,0,-111.9551111,33.4219289,POINT (-111.9551111 33.4219289)
,441,357,,,residential,0,-111.8888208,33.4006495,POINT (-111.8888208 33.4006495)
,442,358,,,residential,0,-111.8872758,33.400671,POINT (-111.8872758 33.400671)
,443,359,,,residential,0,-111.8862802,33.4008143,POINT (-111.8862802 33.4008143)
,444,360,,,residential,0,-111.9514266,33.3591236,POINT (-111.9514266 33.3591236)
,445,,,motorway_junction,motorway,0,-111.8975742,33.3856102,POINT (-111.8975742 33.3856102)
,446,361,,turning_circle,residential,0,-111.9011592,33.4005107,POINT (-111.9011592 33.4005107)
,447,362,,,residential,0,-111.930594,33.435413,POINT (-111.930594 33.435413)
,448,363,,turning_circle,residential,0,-111.9084449,33.4005639,POINT (-111.9084449 33.4005639)
,449,364,,turning_circle,residential,0,-111.9073825,33.4005537,POINT (-111.9073825 33.4005537)
,450,365,,turning_circle,residential,0,-111.9063128,33.4004413,POINT (-111.9063128 33.4004413)
,451,366,,traffic_signals,residential,0,-111.9397027,33.4001158,POINT (-111.9397027 33.4001158)
,452,367,,,residential,0,-111.9375187,33.4001237,POINT (-111.9375187 33.4001237)
,453,368,,,residential,0,-111.9324546,33.4001882,POINT (-111.9324546 33.4001882)
,454,369,,,residential,0,-111.9306007,33.4002025,POINT (-111.9306007 33.4002025)
,455,370,,,residential,0,-111.9282318,33.400224,POINT (-111.9282318 33.400224)
,456,371,,,residential,0,-111.9273563,33.400224,POINT (-111.9273563 33.400224)
,457,372,,traffic_signals,residential,0,-111.9263125,33.4002314,POINT (-111.9263125 33.4002314)
,458,373,,,residential,0,-111.9104162,33.405358,POINT (-111.9104162 33.405358)
,459,,,,secondary,0,-111.8934996,33.3360864,POINT (-111.8934996 33.3360864)
,460,374,,,residential,0,-111.9050301,33.4011198,POINT (-111.9050301 33.4011198)
,461,375,,turning_circle,residential,0,-111.9050216,33.4014566,POINT (-111.9050216 33.4014566)
,462,376,,turning_circle,residential,0,-111.955701,33.3597616,POINT (-111.955701 33.3597616)
,463,,,,tertiary,0,-111.9363613,33.3659314,POINT (-111.9363613 33.3659314)
,464,377,,,residential,0,-111.9551431,33.359482,POINT (-111.9551431 33.359482)
,465,378,,,residential,0,-111.9545259,33.3591902,POINT (-111.9545259 33.3591902)
,466,379,,,residential,0,-111.9538385,33.3591164,POINT (-111.9538385 33.3591164)
,467,380,,,residential,0,-111.9527762,33.3591109,POINT (-111.9527762 33.3591109)
,468,381,,,residential,0,-111.9111842,33.341424,POINT (-111.9111842 33.341424)
,469,382,,,residential,0,-111.9101114,33.3589358,POINT (-111.9101114 33.3589358)
,470,383,,,residential,0,-111.9459691,33.3742042,POINT (-111.9459691 33.3742042)
,471,,,,motorway,0,-111.9711636,33.4077443,POINT (-111.9711636 33.4077443)
,472,,,,tertiary,0,-111.9365544,33.3641674,POINT (-111.9365544 33.3641674)
,473,,,,tertiary,0,-111.936702,33.3641673,POINT (-111.936702 33.3641673)
,474,,,,tertiary,0,-111.9371626,33.3674348,POINT (-111.9371626 33.3674348)
,475,384,,,residential,0,-111.9096458,33.3589538,POINT (-111.9096458 33.3589538)
,476,,,,tertiary,0,-111.9372784,33.3673526,POINT (-111.9372784 33.3673526)
,477,,,,tertiary,0,-111.9307915,33.4397963,POINT (-111.9307915 33.4397963)
,478,,,,motorway,0,-111.96835,33.4040476,POINT (-111.96835 33.4040476)
,479,,,,others,0,-111.9542985,33.4412013,POINT (-111.9542985 33.4412013)
,480,385,,,residential,0,-111.9289322,33.4498575,POINT (-111.9289322 33.4498575)
,481,386,,,residential,0,-111.9438854,33.3782081,POINT (-111.9438854 33.3782081)
,482,387,,,residential,0,-111.9291058,33.450372,POINT (-111.9291058 33.450372)
,483,388,,,residential,0,-111.9291263,33.4512088,POINT (-111.9291263 33.4512088)
,484,389,,turning_circle,residential,0,-111.9286759,33.4388215,POINT (-111.9286759 33.4388215)
,485,,,traffic_signals,secondary,0,-111.9525007,33.3782271,POINT (-111.9525007 33.3782271)
,486,390,,,residential,0,-111.9553958,33.3782139,POINT (-111.9553958 33.3782139)
,487,391,,,residential,0,-111.9597588,33.378242,POINT (-111.9597588 33.378242)
,488,392,,traffic_signals,residential,0,-111.9611392,33.3782516,POINT (-111.9611392 33.3782516)
,489,,,traffic_signals,secondary,0,-111.963185,33.3782551,POINT (-111.963185 33.3782551)
,490,393,,,residential,0,-111.9108795,33.3580214,POINT (-111.9108795 33.3580214)
,491,,,traffic_signals,secondary,0,-111.9654637,33.3783474,POINT (-111.9654637 33.3783474)
,492,,,traffic_signals,secondary,0,-111.9673391,33.3783488,POINT (-111.9673391 33.3783488)
,493,394,,,residential,0,-111.9252334,33.4390404,POINT (-111.9252334 33.4390404)
,494,395,,,residential,0,-111.9252361,33.4402721,POINT (-111.9252361 33.4402721)
,495,396,,,residential,0,-111.9422705,33.3400504,POINT (-111.9422705 33.3400504)
,496,397,,traffic_signals,residential,0,-111.9697588,33.3783318,POINT (-111.9697588 33.3783318)
,497,,,traffic_signals,secondary,0,-111.9720551,33.3781459,POINT (-111.9720551 33.3781459)
,498,,,,others,0,-111.9679112,33.3527011,POINT (-111.9679112 33.3527011)
,499,398,,,residential,0,-111.949236,33.3812845,POINT (-111.949236 33.3812845)
,500,399,,,residential,0,-111.9041313,33.3371401,POINT (-111.9041313 33.3371401)
,501,400,,,residential,0,-111.8900605,33.4202526,POINT (-111.8900605 33.4202526)
,502,401,,,residential,0,-111.9270649,33.3613178,POINT (-111.9270649 33.3613178)
,503,402,,,residential,0,-111.9261849,33.361335,POINT (-111.9261849 33.361335)
,504,,,,secondary,0,-111.9486508,33.34911,POINT (-111.9486508 33.34911)
,505,403,,,residential,0,-111.9569635,33.3802099,POINT (-111.9569635 33.3802099)
,506,,,,motorway,0,-111.8909871,33.3870935,POINT (-111.8909871 33.3870935)
,507,404,,,residential,0,-111.9357095,33.3617793,POINT (-111.9357095 33.3617793)
,508,405,,,residential,0,-111.9336594,33.3617865,POINT (-111.9336594 33.3617865)
,509,406,,,residential,0,-111.9540951,33.3809612,POINT (-111.9540951 33.3809612)
,510,,,,secondary,0,-111.9479465,33.3491176,POINT (-111.9479465 33.3491176)
,511,,,traffic_signals,secondary,0,-111.945996,33.3781996,POINT (-111.945996 33.3781996)
,512,407,,,residential,0,-111.9524375,33.380962,POINT (-111.9524375 33.380962)
,513,,,,secondary,0,-111.9479964,33.3492518,POINT (-111.9479964 33.3492518)
,514,,,,secondary,0,-111.9474218,33.3492583,POINT (-111.9474218 33.3492583)
,515,408,,,residential,0,-111.9751796,33.3816893,POINT (-111.9751796 33.3816893)
,516,409,,,residential,0,-111.9071749,33.414445,POINT (-111.9071749 33.414445)
,517,,,,others,0,-111.9670141,33.3472665,POINT (-111.9670141 33.3472665)
,518,410,,,residential,0,-111.9457607,33.3446775,POINT (-111.9457607 33.3446775)
,519,411,,,residential,0,-111.9102526,33.3591764,POINT (-111.9102526 33.3591764)
,520,412,,,residential,0,-111.9329181,33.4066155,POINT (-111.9329181 33.4066155)
,521,413,,,residential,0,-111.9109177,33.3592843,POINT (-111.9109177 33.3592843)
,522,414,,,residential,0,-111.9381853,33.3873792,POINT (-111.9381853 33.3873792)
,523,415,,,residential,0,-111.9327465,33.4042295,POINT (-111.9327465 33.4042295)
,524,,,,others,0,-111.9665133,33.3563717,POINT (-111.9665133 33.3563717)
,525,416,,,residential,0,-111.9361516,33.3863903,POINT (-111.9361516 33.3863903)
,526,417,,turning_circle,residential,0,-111.8889167,33.3902888,POINT (-111.8889167 33.3902888)
,527,,,,others,0,-111.9665003,33.355098,POINT (-111.9665003 33.355098)
,528,418,,,residential,0,-111.932521,33.3907188,POINT (-111.932521 33.3907188)
,529,,,,others,0,-111.9665036,33.3580292,POINT (-111.9665036 33.3580292)
,530,,,turning_circle,others,0,-111.9665051,33.3590786,POINT (-111.9665051 33.3590786)
,531,419,,turning_circle,residential,0,-111.9031245,33.3574636,POINT (-111.9031245 33.3574636)
,532,420,,,residential,0,-111.9329416,33.3874509,POINT (-111.9329416 33.3874509)
,533,421,,,residential,0,-111.9643658,33.3961248,POINT (-111.9643658 33.3961248)
,534,422,,,residential,0,-111.9643742,33.3945499,POINT (-111.9643742 33.3945499)
,535,423,,,residential,0,-111.9643661,33.3940481,POINT (-111.9643661 33.3940481)
,536,424,,,residential,0,-111.8874694,33.4174292,POINT (-111.8874694 33.4174292)
,537,425,,motorway_junction,motorway,1,-111.8911985,33.3825549,POINT (-111.8911985 33.3825549)
,538,426,,,residential,0,-111.883076,33.4175378,POINT (-111.883076 33.4175378)
,539,427,,,residential,0,-111.923645,33.4366978,POINT (-111.923645 33.4366978)
,540,,,motorway_junction,motorway,0,-111.9270745,33.4357101,POINT (-111.9270745 33.4357101)
,541,428,,turning_circle,residential,0,-111.9332318,33.3332033,POINT (-111.9332318 33.3332033)
